archivo,contraste,correlacion,energia,homogeneidad,dissimilaridad,asm,entropia,varianza
image-162.bmp,80.43244724640074,0.9924681306896502,0.031329363600040884,0.2418313305411308,5.883572790549535,0.0009815290235835666,7.561415607704481,1.4744113685929358e-08
image-163.bmp,137.3860922233015,0.9872086963460472,0.026688788872472877,0.20458186985604787,7.657297889856028,0.0007122914514794321,7.804217460183198,1.0635874365492746e-08
image-164.bmp,309.2034381104149,0.9712044759256845,0.024675389233106443,0.14691641886271323,11.507276832858228,0.0006088748338053053,8.110488901203215,9.057862010846028e-09
image-165.bmp,136.90081201709108,0.9871786067221289,0.02903865931123045,0.194244614316957,7.766633441052047,0.0008432437345937109,7.725903474046737,1.2634047630786299e-08
image-166.bmp,99.44502853805182,0.9906514325001748,0.036253256337319135,0.2469171862392266,6.465486628277326,0.00131429859505937,7.3679996897524,1.982177438349716e-08
image-167.bmp,183.66624341042944,0.9824919487677579,0.04243149564812381,0.21265741852148143,8.9527180457413,0.0018004318229367501,7.048513347598305,2.7239578763950363e-08
image-168.bmp,264.28600693716976,0.9753886098399247,0.029410003119371204,0.1912495997598637,9.75582347675371,0.0008649482834814239,7.748740188729386,1.2965232763960631e-08
image-169.bmp,189.09057048591933,0.9823932655904213,0.027193074707020752,0.1748615848757226,9.241253938928358,0.0007394633120216118,7.729272016919977,1.1050484053941528e-08
image-17.bmp,73.900037458177,0.9930883415368773,0.03087052357092781,0.2434111771624963,5.6164176861851285,0.0009529892255432094,7.520312115839058,1.4308630927745197e-08
image-170.bmp,84.1272223597805,0.9921193402935884,0.02932041604349885,0.22941871517831308,6.188040048505164,0.0008596867969638646,7.604851223968652,1.2884948851034006e-08
image-171.bmp,118.39938246914991,0.9889486817124508,0.028121044980371775,0.22390678967591635,7.017031830985319,0.0007907931707880926,7.671423874531113,1.1833715541467172e-08
image-172.bmp,79.90752062845085,0.9925486599734696,0.028025754379648073,0.23603715729753255,5.736228829252084,0.0007854429085483631,7.738701860383545,1.1752077018522084e-08
image-173.bmp,197.49030002518379,0.9816751858670814,0.01838368196055291,0.14819251767283254,9.619774108146203,0.00033795976242675854,8.352777089699526,4.924026082828652e-09
image-174.bmp,83.07024572140851,0.9922230999387576,0.031112057559785994,0.23561889614582923,6.02018085739016,0.0009679601256034369,7.46783181747762,1.4537068733839979e-08
image-175.bmp,170.773378029192,0.9839874087822191,0.029095153729355224,0.1929562204879906,8.698385489083163,0.0008465279705348132,7.603346464566087,1.2684161094243063e-08
image-176.bmp,618.2870841242935,0.9426234249151695,0.014105183978024865,0.08085214076496838,18.235129421175934,0.00019895621505392936,8.856846682662216,2.803000274527425e-09
image-177.bmp,75.56424077354309,0.9928967192041788,0.03604230115896092,0.27223994700852716,5.439739951367859,0.0012990474728332357,7.414101397127016,1.9589060726482173e-08
image-178.bmp,163.35839856770087,0.9844747798228258,0.039857610509310706,0.2152922162059108,8.423611772448982,0.0015886291155119154,7.260300817041532,2.4007725928488397e-08
image-179.bmp,291.74979630793587,0.9728638037806077,0.024781277773298093,0.16971703607610245,11.05337049523096,0.000614111728077358,7.968403394331208,9.137770675885895e-09
image-18.bmp,231.95794526027083,0.9785150371793644,0.02078407499500656,0.1511263777950951,10.023478023478024,0.0004319777733980569,8.153524559572997,6.358627080315505e-09
image-180.bmp,142.88096341584713,0.9864806272292065,0.033594462768400446,0.21115960510258883,7.79115479115479,0.0011285879286974437,7.456371707311715,1.698805449882421e-08
image-181.bmp,652.9754003474935,0.9392515819897217,0.01589947132873899,0.08689516040333514,18.51019518461379,0.0002527931885333931,8.64490168563317,3.6244872966139686e-09
image-182.bmp,91.56115100301146,0.9913867454667223,0.03240841089126278,0.2381595254906269,6.167880353926865,0.00105030509649692,7.518052918968577,1.579355327506134e-08
image-183.bmp,226.1479619154038,0.9785486101692547,0.03438920514076572,0.18159444799478464,9.915822799543731,0.0011826174302136672,7.478479056091004,1.7812479265612285e-08
image-184.bmp,641.9170756380059,0.9406153181688583,0.013842480380439429,0.08640942361667121,18.054540798726848,0.00019161426308285053,8.887513436466385,2.6909709780937276e-09
image-185.bmp,100.26628108023456,0.990628556157301,0.02833413713007671,0.21562289760402967,6.6168642215153834,0.0008028233269059916,7.74797669086288,1.2017281156059136e-08
image-186.bmp,165.5118035583152,0.9847306668231913,0.02373929409612341,0.20936027211643457,7.805534921813992,0.0005635540841822397,7.914505857513019,8.366322252193295e-09
image-187.bmp,111.92947916203732,0.9895593175360416,0.027118395738871776,0.21272149398950746,6.93079760521621,0.0007354073874500589,7.777744554794499,1.098859555645079e-08
image-188.bmp,226.81489734978103,0.9788955933163537,0.024363836350602727,0.18690222489899003,9.41073208515069,0.0005935965217189508,8.133965884144073,8.824733469489298e-09
image-189.bmp,136.8765403881683,0.987166402685065,0.03280289205774059,0.22841960047366314,7.645275296438088,0.0010760297273517806,7.303153378432747,1.6186079990986338e-08
image-19.bmp,103.31288794079492,0.9902559861522499,0.034897428150176116,0.23625233789997324,6.682244612477171,0.0012178304914967043,7.352605957973212,1.8349787939975037e-08
image-190.bmp,158.0976727255797,0.9852994637404465,0.032691833513007536,0.21058487646323704,8.202678365469064,0.0010687559784422025,7.371838053480978,1.6075091390681492e-08
image-191.bmp,82.56787442833954,0.9922892480112262,0.032703432607784265,0.27655099953182594,5.678574980900563,0.0010695145043318872,7.236154189472615,1.608666557723064e-08
image-192.bmp,28.740753438427852,0.997330161789121,0.03311775852400931,0.33469507269608734,3.520971288413149,0.0010967859296545917,7.248368483845368,1.6502794503663508e-08
